Salary,Age,Department,OverTime,StockOptionLevel,YearsAtCompany,ManagerRating
106277,42,Sales,No,2,10,4.0
106277,42,Sales,No,2,10,3.0
106277,42,Sales,No,2,10,4.0
106277,42,Sales,No,2,10,5.0
106277,42,Sales,No,2,10,5.0
106277,42,Sales,No,2,10,3.0
264285,39,Technology,No,1,10,3.0
264285,39,Technology,No,1,10,5.0
264285,39,Technology,No,1,10,4.0
264285,39,Technology,No,1,10,5.0
264285,39,Technology,No,1,10,5.0
264285,39,Technology,No,1,10,4.0
264285,39,Technology,No,1,10,5.0
264285,39,Technology,No,1,10,3.0
357371,34,Technology,No,1,10,5.0
357371,34,Technology,No,1,10,4.0
357371,34,Technology,No,1,10,4.0
357371,34,Technology,No,1,10,4.0
357371,34,Technology,No,1,10,4.0
357371,34,Technology,No,1,10,2.0
357371,34,Technology,No,1,10,4.0
357371,34,Technology,No,1,10,4.0
197592,41,Technology,Yes,0,10,2.0
197592,41,Technology,Yes,0,10,4.0
197592,41,Technology,Yes,0,10,5.0
197592,41,Technology,Yes,0,10,3.0
197592,41,Technology,Yes,0,10,2.0
197592,41,Technology,Yes,0,10,4.0
197592,41,Technology,Yes,0,10,3.0
197592,41,Technology,Yes,0,10,3.0
97153,30,Human Resources,No,1,10,3.0
97153,30,Human Resources,No,1,10,3.0
97153,30,Human Resources,No,1,10,5.0
97153,30,Human Resources,No,1,10,4.0
97153,30,Human Resources,No,1,10,5.0
97153,30,Human Resources,No,1,10,4.0
97153,30,Human Resources,No,1,10,3.0
97153,30,Human Resources,No,1,10,5.0
65416,38,Technology,No,0,10,3.0
65416,38,Technology,No,0,10,3.0
65416,38,Technology,No,0,10,5.0
65416,38,Technology,No,0,10,4.0
65416,38,Technology,No,0,10,3.0
65416,38,Technology,No,0,10,5.0
65416,38,Technology,No,0,10,2.0
65416,38,Technology,No,0,10,2.0
117151,35,Technology,No,1,10,4.0
117151,35,Technology,No,1,10,2.0
117151,35,Technology,No,1,10,3.0
117151,35,Technology,No,1,10,4.0
117151,35,Technology,No,1,10,5.0
117151,35,Technology,No,1,10,2.0
117151,35,Technology,No,1,10,5.0
117151,35,Technology,No,1,10,3.0
105748,32,Sales,No,2,10,4.0
105748,32,Sales,No,2,10,3.0
105748,32,Sales,No,2,10,5.0
105748,32,Sales,No,2,10,5.0
105748,32,Sales,No,2,10,2.0
105748,32,Sales,No,2,10,5.0
105748,32,Sales,No,2,10,3.0
105748,32,Sales,No,2,10,3.0
56608,46,Technology,Yes,3,10,2.0
56608,46,Technology,Yes,3,10,3.0
56608,46,Technology,Yes,3,10,4.0
56608,46,Technology,Yes,3,10,3.0
56608,46,Technology,Yes,3,10,3.0
56608,46,Technology,Yes,3,10,3.0
56608,46,Technology,Yes,3,10,3.0
56608,46,Technology,Yes,3,10,2.0
194823,30,Technology,No,1,10,4.0
194823,30,Technology,No,1,10,4.0
194823,30,Technology,No,1,10,4.0
194823,30,Technology,No,1,10,3.0
194823,30,Technology,No,1,10,2.0
194823,30,Technology,No,1,10,3.0
194823,30,Technology,No,1,10,4.0
194823,30,Technology,No,1,10,3.0
205433,28,Technology,No,0,4,4.0
205433,28,Technology,No,0,4,3.0
205433,28,Technology,No,0,4,4.0
205433,28,Technology,No,0,4,2.0
205433,28,Technology,No,0,4,4.0
205433,28,Technology,No,0,4,4.0
205433,28,Technology,No,0,4,3.0
205433,28,Technology,No,0,4,3.0
205433,28,Technology,No,0,4,5.0
205433,28,Technology,No,0,4,4.0
126463,42,Technology,No,1,10,2.0
126463,42,Technology,No,1,10,3.0
126463,42,Technology,No,1,10,4.0
126463,42,Technology,No,1,10,4.0
126463,42,Technology,No,1,10,4.0
126463,42,Technology,No,1,10,3.0
126463,42,Technology,No,1,10,3.0
126463,42,Technology,No,1,10,3.0
133616,47,Technology,Yes,0,10,4.0
133616,47,Technology,Yes,0,10,2.0
133616,47,Technology,Yes,0,10,5.0
133616,47,Technology,Yes,0,10,4.0
133616,47,Technology,Yes,0,10,4.0
133616,47,Technology,Yes,0,10,2.0
133616,47,Technology,Yes,0,10,5.0
133616,47,Technology,Yes,0,10,5.0
208338,36,Technology,No,0,10,2.0
208338,36,Technology,No,0,10,4.0
208338,36,Technology,No,0,10,3.0
208338,36,Technology,No,0,10,3.0
208338,36,Technology,No,0,10,2.0
208338,36,Technology,No,0,10,3.0
208338,36,Technology,No,0,10,3.0
208338,36,Technology,No,0,10,2.0
187930,31,Sales,No,3,3,3.0
187930,31,Sales,No,3,3,4.0
187930,31,Sales,No,3,3,3.0
187930,31,Sales,No,3,3,3.0
187930,31,Sales,No,3,3,4.0
187930,31,Sales,No,3,3,4.0
187930,31,Sales,No,3,3,5.0
187930,31,Sales,No,3,3,4.0
187930,31,Sales,No,3,3,5.0
187930,31,Sales,No,3,3,2.0
180996,43,Sales,No,0,10,5.0
180996,43,Sales,No,0,10,5.0
180996,43,Sales,No,0,10,4.0
180996,43,Sales,No,0,10,5.0
180996,43,Sales,No,0,10,5.0
180996,43,Sales,No,0,10,4.0
180996,43,Sales,No,0,10,3.0
180996,43,Sales,No,0,10,3.0
108798,47,Technology,No,0,10,4.0
108798,47,Technology,No,0,10,4.0
108798,47,Technology,No,0,10,5.0
108798,47,Technology,No,0,10,3.0
108798,47,Technology,No,0,10,5.0
108798,47,Technology,No,0,10,4.0
108798,47,Technology,No,0,10,3.0
108798,47,Technology,No,0,10,2.0
176158,47,Sales,No,0,10,2.0
176158,47,Sales,No,0,10,4.0
176158,47,Sales,No,0,10,5.0
176158,47,Sales,No,0,10,2.0
176158,47,Sales,No,0,10,3.0
176158,47,Sales,No,0,10,4.0
176158,47,Sales,No,0,10,4.0
176158,47,Sales,No,0,10,2.0
73643,36,Technology,No,1,10,3.0
73643,36,Technology,No,1,10,3.0
73643,36,Technology,No,1,10,3.0
73643,36,Technology,No,1,10,2.0
73643,36,Technology,No,1,10,3.0
73643,36,Technology,No,1,10,3.0
73643,36,Technology,No,1,10,2.0
73643,36,Technology,No,1,10,2.0
76826,43,Technology,No,1,10,3.0
76826,43,Technology,No,1,10,4.0
76826,43,Technology,No,1,10,5.0
76826,43,Technology,No,1,10,3.0
76826,43,Technology,No,1,10,2.0
76826,43,Technology,No,1,10,3.0
76826,43,Technology,No,1,10,2.0
76826,43,Technology,No,1,10,3.0
126505,38,Technology,No,1,10,5.0
126505,38,Technology,No,1,10,2.0
126505,38,Technology,No,1,10,3.0
126505,38,Technology,No,1,10,4.0
126505,38,Technology,No,1,10,4.0
126505,38,Technology,No,1,10,4.0
126505,38,Technology,No,1,10,4.0
126505,38,Technology,No,1,10,3.0
152278,45,Technology,Yes,1,10,3.0
152278,45,Technology,Yes,1,10,5.0
152278,45,Technology,Yes,1,10,4.0
152278,45,Technology,Yes,1,10,4.0
152278,45,Technology,Yes,1,10,5.0
152278,45,Technology,Yes,1,10,3.0
152278,45,Technology,Yes,1,10,3.0
152278,45,Technology,Yes,1,10,3.0
87175,28,Technology,No,0,10,4.0
87175,28,Technology,No,0,10,3.0
87175,28,Technology,No,0,10,5.0
87175,28,Technology,No,0,10,3.0
87175,28,Technology,No,0,10,5.0
87175,28,Technology,No,0,10,3.0
87175,28,Technology,No,0,10,4.0
87175,28,Technology,No,0,10,3.0
98435,35,Sales,No,0,10,4.0
98435,35,Sales,No,0,10,4.0
98435,35,Sales,No,0,10,3.0
98435,35,Sales,No,0,10,5.0
98435,35,Sales,No,0,10,4.0
98435,35,Sales,No,0,10,3.0
98435,35,Sales,No,0,10,3.0
98435,35,Sales,No,0,10,2.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,4.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,4.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,3.0
54536,28,Technology,No,0,3,3.0
63482,31,Technology,No,0,1,4.0
63482,31,Technology,No,0,1,3.0
63482,31,Technology,No,0,1,4.0
63482,31,Technology,No,0,1,5.0
63482,31,Technology,No,0,1,4.0
63482,31,Technology,No,0,1,5.0
63482,31,Technology,No,0,1,3.0
63482,31,Technology,No,0,1,3.0
63482,31,Technology,No,0,1,3.0
63482,31,Technology,No,0,1,2.0
153909,29,Technology,No,1,10,2.0
153909,29,Technology,No,1,10,2.0
153909,29,Technology,No,1,10,4.0
153909,29,Technology,No,1,10,5.0
153909,29,Technology,No,1,10,4.0
153909,29,Technology,No,1,10,3.0
153909,29,Technology,No,1,10,3.0
153909,29,Technology,No,1,10,4.0
78726,29,Sales,No,1,6,4.0
78726,29,Sales,No,1,6,4.0
78726,29,Sales,No,1,6,4.0
78726,29,Sales,No,1,6,2.0
78726,29,Sales,No,1,6,2.0
78726,29,Sales,No,1,6,2.0
78726,29,Sales,No,1,6,4.0
78726,29,Sales,No,1,6,3.0
78726,29,Sales,No,1,6,2.0
78726,29,Sales,No,1,6,4.0
96188,46,Sales,Yes,1,9,3.0
96188,46,Sales,Yes,1,9,2.0
96188,46,Sales,Yes,1,9,4.0
96188,46,Sales,Yes,1,9,4.0
96188,46,Sales,Yes,1,9,4.0
96188,46,Sales,Yes,1,9,3.0
96188,46,Sales,Yes,1,9,2.0
96188,46,Sales,Yes,1,9,4.0
96188,46,Sales,Yes,1,9,4.0
96188,46,Sales,Yes,1,9,3.0
53439,28,Sales,Yes,0,3,4.0
53439,28,Sales,Yes,0,3,2.0
53439,28,Sales,Yes,0,3,2.0
53439,28,Sales,Yes,0,3,5.0
53439,28,Sales,Yes,0,3,4.0
53439,28,Sales,Yes,0,3,2.0
53439,28,Sales,Yes,0,3,3.0
53439,28,Sales,Yes,0,3,4.0
53439,28,Sales,Yes,0,3,4.0
53439,28,Sales,Yes,0,3,2.0
43578,28,Technology,Yes,0,5,4.0
43578,28,Technology,Yes,0,5,4.0
43578,28,Technology,Yes,0,5,4.0
43578,28,Technology,Yes,0,5,3.0
43578,28,Technology,Yes,0,5,5.0
43578,28,Technology,Yes,0,5,5.0
43578,28,Technology,Yes,0,5,3.0
43578,28,Technology,Yes,0,5,3.0
43578,28,Technology,Yes,0,5,4.0
43578,28,Technology,Yes,0,5,5.0
120858,40,Technology,No,0,10,4.0
120858,40,Technology,No,0,10,4.0
120858,40,Technology,No,0,10,4.0
120858,40,Technology,No,0,10,5.0
120858,40,Technology,No,0,10,5.0
120858,40,Technology,No,0,10,2.0
120858,40,Technology,No,0,10,4.0
120858,40,Technology,No,0,10,4.0
78672,32,Technology,No,0,10,3.0
78672,32,Technology,No,0,10,4.0
78672,32,Technology,No,0,10,3.0
78672,32,Technology,No,0,10,5.0
78672,32,Technology,No,0,10,3.0
78672,32,Technology,No,0,10,3.0
78672,32,Technology,No,0,10,3.0
78672,32,Technology,No,0,10,4.0
228438,30,Technology,No,1,10,4.0
228438,30,Technology,No,1,10,5.0
228438,30,Technology,No,1,10,4.0
228438,30,Technology,No,1,10,3.0
228438,30,Technology,No,1,10,4.0
228438,30,Technology,No,1,10,5.0
228438,30,Technology,No,1,10,3.0
228438,30,Technology,No,1,10,4.0
71257,35,Technology,No,0,10,5.0
71257,35,Technology,No,0,10,3.0
71257,35,Technology,No,0,10,3.0
71257,35,Technology,No,0,10,5.0
71257,35,Technology,No,0,10,2.0
71257,35,Technology,No,0,10,4.0
71257,35,Technology,No,0,10,2.0
71257,35,Technology,No,0,10,2.0
99936,37,Technology,No,1,10,3.0
99936,37,Technology,No,1,10,4.0
99936,37,Technology,No,1,10,3.0
99936,37,Technology,No,1,10,5.0
99936,37,Technology,No,1,10,5.0
99936,37,Technology,No,1,10,2.0
99936,37,Technology,No,1,10,4.0
99936,37,Technology,No,1,10,3.0
129356,29,Sales,No,0,5,3.0
129356,29,Sales,No,0,5,4.0
129356,29,Sales,No,0,5,5.0
129356,29,Sales,No,0,5,5.0
129356,29,Sales,No,0,5,3.0
129356,29,Sales,No,0,5,4.0
129356,29,Sales,No,0,5,5.0
129356,29,Sales,No,0,5,5.0
129356,29,Sales,No,0,5,3.0
129356,29,Sales,No,0,5,2.0
206277,42,Sales,No,2,10,3.0
206277,42,Sales,No,2,10,2.0
206277,42,Sales,No,2,10,5.0
206277,42,Sales,No,2,10,4.0
206277,42,Sales,No,2,10,4.0
206277,42,Sales,No,2,10,2.0
206277,42,Sales,No,2,10,3.0
206277,42,Sales,No,2,10,5.0
106610,45,Sales,Yes,1,10,3.0
106610,45,Sales,Yes,1,10,3.0
106610,45,Sales,Yes,1,10,2.0
106610,45,Sales,Yes,1,10,3.0
106610,45,Sales,Yes,1,10,4.0
106610,45,Sales,Yes,1,10,3.0
106610,45,Sales,Yes,1,10,3.0
106610,45,Sales,Yes,1,10,3.0
194964,28,Sales,Yes,1,10,4.0
194964,28,Sales,Yes,1,10,2.0
194964,28,Sales,Yes,1,10,4.0
194964,28,Sales,Yes,1,10,3.0
194964,28,Sales,Yes,1,10,4.0
194964,28,Sales,Yes,1,10,2.0
194964,28,Sales,Yes,1,10,3.0
194964,28,Sales,Yes,1,10,3.0
47461,42,Technology,No,0,10,3.0
47461,42,Technology,No,0,10,4.0
47461,42,Technology,No,0,10,3.0
47461,42,Technology,No,0,10,2.0
47461,42,Technology,No,0,10,3.0
47461,42,Technology,No,0,10,5.0
47461,42,Technology,No,0,10,2.0
47461,42,Technology,No,0,10,4.0
176705,43,Sales,No,1,10,4.0
176705,43,Sales,No,1,10,3.0
176705,43,Sales,No,1,10,3.0
176705,43,Sales,No,1,10,2.0
176705,43,Sales,No,1,10,4.0
176705,43,Sales,No,1,10,2.0
176705,43,Sales,No,1,10,4.0
176705,43,Sales,No,1,10,3.0
97542,34,Technology,No,3,10,2.0
97542,34,Technology,No,3,10,3.0
97542,34,Technology,No,3,10,3.0
97542,34,Technology,No,3,10,4.0
97542,34,Technology,No,3,10,3.0
97542,34,Technology,No,3,10,4.0
97542,34,Technology,No,3,10,4.0
97542,34,Technology,No,3,10,3.0
35606,28,Technology,Yes,3,5,3.0
35606,28,Technology,Yes,3,5,3.0
35606,28,Technology,Yes,3,5,4.0
35606,28,Technology,Yes,3,5,2.0
35606,28,Technology,Yes,3,5,3.0
35606,28,Technology,Yes,3,5,4.0
35606,28,Technology,Yes,3,5,4.0
35606,28,Technology,Yes,3,5,5.0
35606,28,Technology,Yes,3,5,4.0
35606,28,Technology,Yes,3,5,5.0
48922,42,Sales,No,1,10,4.0
48922,42,Sales,No,1,10,2.0
48922,42,Sales,No,1,10,3.0
48922,42,Sales,No,1,10,3.0
48922,42,Sales,No,1,10,2.0
48922,42,Sales,No,1,10,4.0
48922,42,Sales,No,1,10,3.0
48922,42,Sales,No,1,10,4.0
65659,28,Technology,Yes,1,2,5.0
65659,28,Technology,Yes,1,2,5.0
65659,28,Technology,Yes,1,2,3.0
65659,28,Technology,Yes,1,2,2.0
65659,28,Technology,Yes,1,2,3.0
65659,28,Technology,Yes,1,2,3.0
65659,28,Technology,Yes,1,2,2.0
65659,28,Technology,Yes,1,2,2.0
65659,28,Technology,Yes,1,2,3.0
65659,28,Technology,Yes,1,2,3.0
179561,28,Human Resources,No,1,1,5.0
179561,28,Human Resources,No,1,1,2.0
179561,28,Human Resources,No,1,1,2.0
179561,28,Human Resources,No,1,1,4.0
179561,28,Human Resources,No,1,1,3.0
179561,28,Human Resources,No,1,1,4.0
179561,28,Human Resources,No,1,1,3.0
179561,28,Human Resources,No,1,1,3.0
179561,28,Human Resources,No,1,1,2.0
179561,28,Human Resources,No,1,1,2.0
70487,45,Sales,No,1,10,3.0
70487,45,Sales,No,1,10,3.0
70487,45,Sales,No,1,10,5.0
70487,45,Sales,No,1,10,2.0
70487,45,Sales,No,1,10,3.0
70487,45,Sales,No,1,10,3.0
70487,45,Sales,No,1,10,3.0
70487,45,Sales,No,1,10,3.0
68256,32,Technology,No,0,10,4.0
68256,32,Technology,No,0,10,4.0
68256,32,Technology,No,0,10,4.0
68256,32,Technology,No,0,10,5.0
68256,32,Technology,No,0,10,4.0
68256,32,Technology,No,0,10,5.0
68256,32,Technology,No,0,10,2.0
68256,32,Technology,No,0,10,5.0
43211,43,Technology,No,1,10,5.0
43211,43,Technology,No,1,10,3.0
43211,43,Technology,No,1,10,5.0
43211,43,Technology,No,1,10,4.0
43211,43,Technology,No,1,10,2.0
43211,43,Technology,No,1,10,4.0
43211,43,Technology,No,1,10,4.0
43211,43,Technology,No,1,10,2.0
87039,28,Sales,No,1,10,3.0
87039,28,Sales,No,1,10,3.0
87039,28,Sales,No,1,10,3.0
87039,28,Sales,No,1,10,2.0
87039,28,Sales,No,1,10,4.0
87039,28,Sales,No,1,10,2.0
87039,28,Sales,No,1,10,2.0
87039,28,Sales,No,1,10,4.0
108623,44,Technology,No,0,10,2.0
108623,44,Technology,No,0,10,5.0
108623,44,Technology,No,0,10,2.0
108623,44,Technology,No,0,10,4.0
108623,44,Technology,No,0,10,5.0
108623,44,Technology,No,0,10,4.0
108623,44,Technology,No,0,10,4.0
108623,44,Technology,No,0,10,2.0
218940,36,Technology,Yes,0,10,5.0
218940,36,Technology,Yes,0,10,2.0
218940,36,Technology,Yes,0,10,2.0
218940,36,Technology,Yes,0,10,3.0
218940,36,Technology,Yes,0,10,3.0
218940,36,Technology,Yes,0,10,3.0
218940,36,Technology,Yes,0,10,5.0
218940,36,Technology,Yes,0,10,5.0
368494,37,Technology,Yes,0,10,4.0
368494,37,Technology,Yes,0,10,4.0
368494,37,Technology,Yes,0,10,3.0
368494,37,Technology,Yes,0,10,2.0
368494,37,Technology,Yes,0,10,2.0
368494,37,Technology,Yes,0,10,2.0
368494,37,Technology,Yes,0,10,4.0
368494,37,Technology,Yes,0,10,3.0
119917,35,Technology,Yes,1,10,5.0
119917,35,Technology,Yes,1,10,5.0
119917,35,Technology,Yes,1,10,3.0
119917,35,Technology,Yes,1,10,5.0
119917,35,Technology,Yes,1,10,4.0
119917,35,Technology,Yes,1,10,4.0
119917,35,Technology,Yes,1,10,5.0
119917,35,Technology,Yes,1,10,3.0
191771,48,Sales,No,1,10,3.0
191771,48,Sales,No,1,10,3.0
191771,48,Sales,No,1,10,4.0
191771,48,Sales,No,1,10,2.0
191771,48,Sales,No,1,10,4.0
191771,48,Sales,No,1,10,4.0
191771,48,Sales,No,1,10,3.0
191771,48,Sales,No,1,10,4.0
35749,48,Technology,No,2,10,4.0
35749,48,Technology,No,2,10,2.0
35749,48,Technology,No,2,10,3.0
35749,48,Technology,No,2,10,3.0
35749,48,Technology,No,2,10,5.0
35749,48,Technology,No,2,10,5.0
35749,48,Technology,No,2,10,2.0
35749,48,Technology,No,2,10,3.0
100710,34,Sales,Yes,1,10,3.0
100710,34,Sales,Yes,1,10,4.0
100710,34,Sales,Yes,1,10,2.0
100710,34,Sales,Yes,1,10,4.0
100710,34,Sales,Yes,1,10,2.0
100710,34,Sales,Yes,1,10,4.0
100710,34,Sales,Yes,1,10,4.0
100710,34,Sales,Yes,1,10,5.0
50386,34,Technology,No,1,10,4.0
50386,34,Technology,No,1,10,2.0
50386,34,Technology,No,1,10,2.0
50386,34,Technology,No,1,10,4.0
50386,34,Technology,No,1,10,4.0
50386,34,Technology,No,1,10,3.0
50386,34,Technology,No,1,10,2.0
50386,34,Technology,No,1,10,5.0
48740,46,Human Resources,Yes,3,10,3.0
48740,46,Human Resources,Yes,3,10,4.0
48740,46,Human Resources,Yes,3,10,4.0
48740,46,Human Resources,Yes,3,10,3.0
48740,46,Human Resources,Yes,3,10,2.0
48740,46,Human Resources,Yes,3,10,2.0
48740,46,Human Resources,Yes,3,10,3.0
48740,46,Human Resources,Yes,3,10,3.0
48740,46,Human Resources,Yes,3,10,4.0
48740,46,Human Resources,Yes,3,10,5.0
249553,47,Sales,No,1,10,4.0
249553,47,Sales,No,1,10,4.0
249553,47,Sales,No,1,10,5.0
249553,47,Sales,No,1,10,5.0
249553,47,Sales,No,1,10,2.0
249553,47,Sales,No,1,10,2.0
249553,47,Sales,No,1,10,3.0
249553,47,Sales,No,1,10,4.0
86639,32,Technology,No,0,10,3.0
86639,32,Technology,No,0,10,2.0
86639,32,Technology,No,0,10,4.0
86639,32,Technology,No,0,10,2.0
86639,32,Technology,No,0,10,4.0
86639,32,Technology,No,0,10,2.0
86639,32,Technology,No,0,10,3.0
86639,32,Technology,No,0,10,5.0
167089,42,Technology,No,1,10,3.0
167089,42,Technology,No,1,10,5.0
167089,42,Technology,No,1,10,3.0
167089,42,Technology,No,1,10,5.0
167089,42,Technology,No,1,10,3.0
167089,42,Technology,No,1,10,3.0
167089,42,Technology,No,1,10,5.0
167089,42,Technology,No,1,10,5.0
350525,43,Sales,Yes,0,9,2.0
350525,43,Sales,Yes,0,9,4.0
350525,43,Sales,Yes,0,9,4.0
350525,43,Sales,Yes,0,9,4.0
350525,43,Sales,Yes,0,9,5.0
350525,43,Sales,Yes,0,9,3.0
350525,43,Sales,Yes,0,9,3.0
350525,43,Sales,Yes,0,9,3.0
350525,43,Sales,Yes,0,9,4.0
350525,43,Sales,Yes,0,9,2.0
77136,36,Technology,No,2,10,4.0
77136,36,Technology,No,2,10,5.0
77136,36,Technology,No,2,10,2.0
77136,36,Technology,No,2,10,3.0
77136,36,Technology,No,2,10,2.0
77136,36,Technology,No,2,10,3.0
77136,36,Technology,No,2,10,5.0
77136,36,Technology,No,2,10,3.0
92884,48,Technology,No,1,10,2.0
92884,48,Technology,No,1,10,3.0
92884,48,Technology,No,1,10,3.0
92884,48,Technology,No,1,10,4.0
92884,48,Technology,No,1,10,3.0
92884,48,Technology,No,1,10,3.0
92884,48,Technology,No,1,10,2.0
92884,48,Technology,No,1,10,3.0
91179,42,Sales,No,0,10,4.0
91179,42,Sales,No,0,10,2.0
91179,42,Sales,No,0,10,3.0
91179,42,Sales,No,0,10,4.0
91179,42,Sales,No,0,10,5.0
91179,42,Sales,No,0,10,2.0
91179,42,Sales,No,0,10,4.0
91179,42,Sales,No,0,10,4.0
88726,33,Technology,No,0,9,4.0
88726,33,Technology,No,0,9,4.0
88726,33,Technology,No,0,9,4.0
88726,33,Technology,No,0,9,3.0
88726,33,Technology,No,0,9,4.0
88726,33,Technology,No,0,9,4.0
88726,33,Technology,No,0,9,5.0
88726,33,Technology,No,0,9,4.0
46684,47,Sales,No,1,9,4.0
46684,47,Sales,No,1,9,4.0
46684,47,Sales,No,1,9,3.0
46684,47,Sales,No,1,9,4.0
46684,47,Sales,No,1,9,2.0
46684,47,Sales,No,1,9,3.0
46684,47,Sales,No,1,9,3.0
102061,29,Sales,No,1,9,2.0
102061,29,Sales,No,1,9,2.0
102061,29,Sales,No,1,9,4.0
102061,29,Sales,No,1,9,5.0
102061,29,Sales,No,1,9,4.0
102061,29,Sales,No,1,9,2.0
102061,29,Sales,No,1,9,4.0
73577,42,Technology,No,1,9,5.0
73577,42,Technology,No,1,9,3.0
73577,42,Technology,No,1,9,2.0
73577,42,Technology,No,1,9,4.0
73577,42,Technology,No,1,9,4.0
73577,42,Technology,No,1,9,5.0
73577,42,Technology,No,1,9,3.0
81115,39,Technology,No,0,9,3.0
81115,39,Technology,No,0,9,4.0
81115,39,Technology,No,0,9,3.0
81115,39,Technology,No,0,9,3.0
81115,39,Technology,No,0,9,3.0
81115,39,Technology,No,0,9,5.0
81115,39,Technology,No,0,9,3.0
100717,46,Technology,Yes,0,9,5.0
100717,46,Technology,Yes,0,9,2.0
100717,46,Technology,Yes,0,9,4.0
100717,46,Technology,Yes,0,9,4.0
100717,46,Technology,Yes,0,9,3.0
100717,46,Technology,Yes,0,9,2.0
100717,46,Technology,Yes,0,9,4.0
149688,29,Sales,Yes,0,2,4.0
149688,29,Sales,Yes,0,2,4.0
149688,29,Sales,Yes,0,2,3.0
149688,29,Sales,Yes,0,2,3.0
149688,29,Sales,Yes,0,2,5.0
149688,29,Sales,Yes,0,2,4.0
149688,29,Sales,Yes,0,2,4.0
149688,29,Sales,Yes,0,2,3.0
149688,29,Sales,Yes,0,2,4.0
149688,29,Sales,Yes,0,2,2.0
60585,36,Technology,No,2,9,3.0
60585,36,Technology,No,2,9,3.0
60585,36,Technology,No,2,9,3.0
60585,36,Technology,No,2,9,4.0
60585,36,Technology,No,2,9,2.0
60585,36,Technology,No,2,9,4.0
60585,36,Technology,No,2,9,2.0
514945,46,Technology,Yes,0,9,4.0
514945,46,Technology,Yes,0,9,2.0
514945,46,Technology,Yes,0,9,2.0
514945,46,Technology,Yes,0,9,3.0
514945,46,Technology,Yes,0,9,3.0
514945,46,Technology,Yes,0,9,3.0
514945,46,Technology,Yes,0,9,3.0
253719,31,Sales,No,0,9,2.0
253719,31,Sales,No,0,9,2.0
253719,31,Sales,No,0,9,3.0
253719,31,Sales,No,0,9,3.0
253719,31,Sales,No,0,9,5.0
253719,31,Sales,No,0,9,5.0
253719,31,Sales,No,0,9,4.0
78541,29,Technology,Yes,0,6,3.0
78541,29,Technology,Yes,0,6,4.0
78541,29,Technology,Yes,0,6,3.0
78541,29,Technology,Yes,0,6,3.0
78541,29,Technology,Yes,0,6,2.0
78541,29,Technology,Yes,0,6,4.0
78541,29,Technology,Yes,0,6,4.0
78541,29,Technology,Yes,0,6,2.0
78541,29,Technology,Yes,0,6,5.0
78541,29,Technology,Yes,0,6,3.0
126515,38,Technology,No,0,9,4.0
126515,38,Technology,No,0,9,2.0
126515,38,Technology,No,0,9,4.0
126515,38,Technology,No,0,9,2.0
126515,38,Technology,No,0,9,4.0
126515,38,Technology,No,0,9,3.0
126515,38,Technology,No,0,9,3.0
89362,38,Technology,No,0,9,3.0
89362,38,Technology,No,0,9,4.0
89362,38,Technology,No,0,9,3.0
89362,38,Technology,No,0,9,5.0
89362,38,Technology,No,0,9,2.0
89362,38,Technology,No,0,9,3.0
89362,38,Technology,No,0,9,4.0
85744,47,Human Resources,No,2,9,2.0
85744,47,Human Resources,No,2,9,5.0
85744,47,Human Resources,No,2,9,3.0
85744,47,Human Resources,No,2,9,2.0
85744,47,Human Resources,No,2,9,3.0
85744,47,Human Resources,No,2,9,4.0
85744,47,Human Resources,No,2,9,4.0
280756,43,Technology,No,0,9,2.0
280756,43,Technology,No,0,9,5.0
280756,43,Technology,No,0,9,4.0
280756,43,Technology,No,0,9,4.0
280756,43,Technology,No,0,9,3.0
280756,43,Technology,No,0,9,4.0
280756,43,Technology,No,0,9,2.0
174019,36,Technology,Yes,1,9,4.0
174019,36,Technology,Yes,1,9,3.0
174019,36,Technology,Yes,1,9,4.0
174019,36,Technology,Yes,1,9,3.0
174019,36,Technology,Yes,1,9,5.0
174019,36,Technology,Yes,1,9,5.0
174019,36,Technology,Yes,1,9,4.0
41601,40,Technology,No,0,9,5.0
41601,40,Technology,No,0,9,4.0
41601,40,Technology,No,0,9,4.0
41601,40,Technology,No,0,9,5.0
41601,40,Technology,No,0,9,5.0
41601,40,Technology,No,0,9,3.0
41601,40,Technology,No,0,9,4.0
81389,35,Sales,No,1,9,4.0
81389,35,Sales,No,1,9,5.0
81389,35,Sales,No,1,9,5.0
81389,35,Sales,No,1,9,4.0
81389,35,Sales,No,1,9,4.0
81389,35,Sales,No,1,9,2.0
81389,35,Sales,No,1,9,4.0
133865,32,Sales,Yes,1,9,3.0
133865,32,Sales,Yes,1,9,4.0
133865,32,Sales,Yes,1,9,4.0
133865,32,Sales,Yes,1,9,2.0
133865,32,Sales,Yes,1,9,4.0
133865,32,Sales,Yes,1,9,2.0
133865,32,Sales,Yes,1,9,4.0
93181,30,Technology,No,0,9,4.0
93181,30,Technology,No,0,9,4.0
93181,30,Technology,No,0,9,3.0
93181,30,Technology,No,0,9,5.0
93181,30,Technology,No,0,9,4.0
93181,30,Technology,No,0,9,2.0
93181,30,Technology,No,0,9,3.0
40285,30,Technology,Yes,0,1,5.0
