EmployeeID,Attrition,Gender,Age,Department,BusinessTravel,MaritalStatus,DistanceFromHome (KM),Salary,StockOptionLevel,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,Ethnicity,EducationLevel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating,EnvironmentSatisfaction_Label,JobSatisfaction_Label,RelationshipSatisfaction_Label,WorkLifeBalance_Label,ManagerRating_Label,SelfRating_Label,TrainingUtilizationRate
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,3.0,5.0,4.0,3.0,3.0,0.0,3.0,2.0,Neutral,Very Satisfied,Satisfied ,Neutral,Needs Improvement,Meets Expectation,0.0
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,4.0,5.0,2.0,3.0,3.0,0.0,5.0,4.0,Satisfied ,Very Satisfied,Dissatisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.0
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,Neutral,Neutral,Neutral,Neutral,Needs Improvement,Meets Expectation,0.6666644444518518
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,1.0,3.0,4.0,3.0,2.0,1.0,5.0,5.0,Very Dissatisfied,Neutral,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.4999975000124999
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,4.0,5.0,2.0,5.0,1.0,1.0,4.0,4.0,Satisfied ,Very Satisfied,Dissatisfied,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,4.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,Satisfied ,Satisfied ,Very Satisfied,Satisfied ,Above and Beyond,Above and Beyond,0.9999900000999988
73CF-4956,0,Female,32,Technology,Some Travel,Single,42,102022,0,No,10,4,5,8,White,Masters ,5.0,4.0,5.0,5.0,2.0,1.0,3.0,3.0,Very Satisfied,Satisfied ,Very Satisfied,Very Satisfied,Meets Expectation,Meets Expectation,0.4999975000124999
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,3.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,1.9999800001999977
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,3.0,4.0,3.0,3.0,1.0,0.0,3.0,3.0,Neutral,Satisfied ,Neutral,Neutral,Meets Expectation,Meets Expectation,0.0
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,3.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,Neutral,Satisfied ,Neutral,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,1.9999800001999977
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,3.0,4.0,5.0,4.0,1.0,3.0,5.0,5.0,Neutral,Satisfied ,Very Satisfied,Satisfied ,Above and Beyond,Above and Beyond,2.9999700002999967
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,4.0,4.0,3.0,4.0,1.0,2.0,5.0,4.0,Satisfied ,Satisfied ,Neutral,Satisfied ,Exceeds Expectation ,Above and Beyond,1.9999800001999977
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,Satisfied ,Satisfied ,Satisfied ,Dissatisfied,Meets Expectation,Meets Expectation,0.4999975000124999
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,3.0,3.0,3.0,5.0,1.0,0.0,4.0,4.0,Neutral,Neutral,Neutral,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
277A-A6FA,0,Female,35,Technology,Some Travel,Single,8,272175,0,No,10,7,8,2,Other ,Masters ,4.0,3.0,5.0,4.0,2.0,1.0,3.0,2.0,Satisfied ,Neutral,Very Satisfied,Satisfied ,Needs Improvement,Meets Expectation,0.4999975000124999
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,4.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,Satisfied ,Dissatisfied,Satisfied ,Neutral,Exceeds Expectation ,Above and Beyond,0.3333322222259259
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,5.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,Very Satisfied,Satisfied ,Neutral,Neutral,Meets Expectation,Meets Expectation,0.0
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,5.0,5.0,3.0,5.0,2.0,0.0,5.0,4.0,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.0
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,3.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,Neutral,Satisfied ,Satisfied ,Neutral,Exceeds Expectation ,Above and Beyond,0.6666644444518518
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,3.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Meets Expectation,Meets Expectation,0.0
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,Neutral,Dissatisfied,Satisfied ,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.6666644444518518
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,Neutral,Neutral,Dissatisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.999995000025
8BAB-B4A6,0,Male,38,Sales,Some Travel,Single,35,340229,0,Yes,10,7,9,3,Asian or Asian American,Bachelors ,5.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,Very Satisfied,Very Satisfied,Dissatisfied,Satisfied ,Needs Improvement,Meets Expectation,0.999995000025
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,4.0,5.0,5.0,4.0,1.0,2.0,5.0,4.0,Satisfied ,Very Satisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,1.9999800001999977
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,Satisfied ,Satisfied ,Neutral,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.9999966666777778
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,5.0,4.0,3.0,3.0,2.0,0.0,3.0,3.0,Very Satisfied,Satisfied ,Neutral,Neutral,Meets Expectation,Meets Expectation,0.0
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,3.0,5.0,4.0,5.0,3.0,0.0,5.0,5.0,Neutral,Very Satisfied,Satisfied ,Very Satisfied,Above and Beyond,Above and Beyond,0.0
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,5.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,Very Satisfied,Satisfied ,Neutral,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,3.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,Neutral,Dissatisfied,Neutral,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,4.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,Satisfied ,Dissatisfied,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
111D-E5EF,0,Non-Binary,37,Technology,Some Travel,Divorced,3,48395,1,No,10,2,2,4,White,Bachelors ,5.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,Very Satisfied,Neutral,Very Satisfied,Neutral,Meets Expectation,Meets Expectation,0.4999975000124999
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,3.0,3.0,3.0,3.0,3.0,0.0,5.0,4.0,Neutral,Neutral,Neutral,Neutral,Exceeds Expectation ,Above and Beyond,0.0
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,3.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,Neutral,Dissatisfied,Neutral,Very Satisfied,Meets Expectation,Exceeds Expectation ,1.9999800001999977
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,4.0,5.0,2.0,5.0,3.0,2.0,5.0,5.0,Satisfied ,Very Satisfied,Dissatisfied,Very Satisfied,Above and Beyond,Above and Beyond,0.6666644444518518
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,3.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,Neutral,Very Satisfied,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.999995000025
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,3.0,2.0,5.0,2.0,1.0,3.0,4.0,4.0,Neutral,Dissatisfied,Very Satisfied,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,2.9999700002999967
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,5.0,5.0,4.0,5.0,2.0,1.0,4.0,3.0,Very Satisfied,Very Satisfied,Satisfied ,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.4999975000124999
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,4.0,3.0,5.0,3.0,1.0,0.0,4.0,4.0,Satisfied ,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.0
97F4-0B14,0,Male,33,Technology,Some Travel,Single,4,97126,0,No,10,8,10,2,Mixed or multiple ethnic groups,Masters ,3.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,Neutral,Dissatisfied,Very Satisfied,Very Satisfied,Needs Improvement,Meets Expectation,0.9999966666777778
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,3.0,2.0,5.0,5.0,1.0,2.0,5.0,4.0,Neutral,Dissatisfied,Very Satisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,1.9999800001999977
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,3.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Meets Expectation,Meets Expectation,0.3333322222259259
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,Satisfied ,Satisfied ,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.9999966666777778
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,4.0,5.0,4.0,5.0,2.0,0.0,4.0,4.0,Satisfied ,Very Satisfied,Satisfied ,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,5.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,Very Satisfied,Satisfied ,Very Satisfied,Satisfied ,Meets Expectation,Meets Expectation,0.999995000025
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,5.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,Very Satisfied,Neutral,Neutral,Satisfied ,Meets Expectation,Meets Expectation,0.9999900000999988
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,3.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,Neutral,Satisfied ,Dissatisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.4999975000124999
5C03-1009,0,Female,42,Technology,Some Travel,Married,21,316208,1,No,10,8,8,7,Black or African American,Bachelors ,4.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,Satisfied ,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.9999900000999988
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,5.0,4.0,2.0,5.0,1.0,1.0,4.0,3.0,Very Satisfied,Satisfied ,Dissatisfied,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.9999900000999988
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,4.0,3.0,2.0,4.0,1.0,0.0,4.0,3.0,Satisfied ,Neutral,Dissatisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,3.0,5.0,3.0,5.0,1.0,2.0,3.0,3.0,Neutral,Very Satisfied,Neutral,Very Satisfied,Meets Expectation,Meets Expectation,1.9999800001999977
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,4.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,Satisfied ,Very Satisfied,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,2.9999700002999967
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,4.0,4.0,5.0,3.0,2.0,0.0,3.0,2.0,Satisfied ,Satisfied ,Very Satisfied,Neutral,Needs Improvement,Meets Expectation,0.0
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,3.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,Neutral,Very Satisfied,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.3333322222259259
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,5.0,4.0,2.0,3.0,1.0,1.0,5.0,4.0,Very Satisfied,Satisfied ,Dissatisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.9999900000999988
BD1B-53A3,0,Male,43,Sales,Some Travel,Single,27,128885,0,Yes,10,1,10,2,Mixed or multiple ethnic groups,Bachelors ,5.0,4.0,3.0,4.0,2.0,1.0,5.0,4.0,Very Satisfied,Satisfied ,Neutral,Satisfied ,Exceeds Expectation ,Above and Beyond,0.4999975000124999
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,4.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,Satisfied ,Satisfied ,Very Satisfied,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,4.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,Satisfied ,Dissatisfied,Satisfied ,Satisfied ,Exceeds Expectation ,Above and Beyond,0.4999975000124999
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,4.0,5.0,3.0,4.0,1.0,0.0,3.0,3.0,Satisfied ,Very Satisfied,Neutral,Satisfied ,Meets Expectation,Meets Expectation,0.0
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,Neutral,Satisfied ,Satisfied ,Neutral,Meets Expectation,Exceeds Expectation ,0.999995000025
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,5.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,Very Satisfied,Neutral,Neutral,Satisfied ,Meets Expectation,Meets Expectation,0.0
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,4.0,4.0,3.0,5.0,2.0,1.0,4.0,4.0,Satisfied ,Satisfied ,Neutral,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,5.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,Very Satisfied,Neutral,Very Satisfied,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,1.4999925000374998
DFA9-990E,0,Male,43,Sales,No Travel ,Married,34,108315,2,No,10,9,10,10,White,Masters ,5.0,5.0,5.0,3.0,3.0,2.0,5.0,4.0,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.6666644444518518
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,Satisfied ,Satisfied ,Neutral,Very Satisfied,Meets Expectation,Meets Expectation,0.9999966666777778
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,5.0,2.0,4.0,3.0,1.0,0.0,4.0,4.0,Very Satisfied,Dissatisfied,Satisfied ,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.0
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,4.0,2.0,5.0,4.0,1.0,2.0,3.0,3.0,Satisfied ,Dissatisfied,Very Satisfied,Satisfied ,Meets Expectation,Meets Expectation,1.9999800001999977
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,4.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,Satisfied ,Dissatisfied,Satisfied ,Very Satisfied,Meets Expectation,Meets Expectation,0.9999900000999988
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,5.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,Very Satisfied,Satisfied ,Satisfied ,Satisfied ,Above and Beyond,Above and Beyond,2.9999700002999967
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,4.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,Satisfied ,Dissatisfied,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.9999966666777778
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,4.0,5.0,4.0,5.0,1.0,2.0,5.0,4.0,Satisfied ,Very Satisfied,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,1.9999800001999977
ED73-F078,0,Female,45,Technology,Frequent Traveller,Married,19,136521,1,No,10,3,6,1,Asian or Asian American,No Formal Qualifications,5.0,5.0,3.0,5.0,2.0,0.0,4.0,4.0,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,5.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.3333322222259259
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,5.0,2.0,5.0,4.0,3.0,0.0,4.0,3.0,Very Satisfied,Dissatisfied,Very Satisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,Satisfied ,Dissatisfied,Neutral,Neutral,Meets Expectation,Exceeds Expectation ,1.4999925000374998
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,Neutral,Satisfied ,Satisfied ,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999966666777778
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,5.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,Very Satisfied,Neutral,Dissatisfied,Very Satisfied,Needs Improvement,Meets Expectation,0.3333322222259259
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,5.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,Very Satisfied,Satisfied ,Neutral,Satisfied ,Above and Beyond,Above and Beyond,0.6666644444518518
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,3.0,3.0,4.0,2.0,1.0,0.0,4.0,4.0,Neutral,Neutral,Satisfied ,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
C6EC-FEB5,0,Female,38,Sales,Some Travel,Single,1,151141,0,No,10,3,6,9,White,No Formal Qualifications,3.0,2.0,5.0,4.0,2.0,0.0,5.0,4.0,Neutral,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.0
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,5.0,5.0,3.0,4.0,1.0,3.0,5.0,4.0,Very Satisfied,Very Satisfied,Neutral,Satisfied ,Exceeds Expectation ,Above and Beyond,2.9999700002999967
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,4.0,4.0,5.0,2.0,1.0,1.0,4.0,3.0,Satisfied ,Satisfied ,Very Satisfied,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.9999900000999988
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,5.0,2.0,2.0,4.0,1.0,0.0,3.0,2.0,Very Satisfied,Dissatisfied,Dissatisfied,Satisfied ,Needs Improvement,Meets Expectation,0.0
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,3.0,5.0,5.0,4.0,1.0,1.0,4.0,3.0,Neutral,Very Satisfied,Very Satisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999900000999988
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,3.0,3.0,5.0,3.0,1.0,0.0,4.0,4.0,Neutral,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.0
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,5.0,5.0,3.0,3.0,3.0,0.0,5.0,5.0,Very Satisfied,Very Satisfied,Neutral,Neutral,Above and Beyond,Above and Beyond,0.0
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,5.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,Very Satisfied,Neutral,Neutral,Satisfied ,Needs Improvement,Meets Expectation,0.4999975000124999
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,5.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,Very Satisfied,Satisfied ,Satisfied ,Neutral,Needs Improvement,Meets Expectation,0.3333322222259259
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,Neutral,Neutral,Neutral,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
D7EE-56FC,1,Female,39,Sales,Frequent Traveller,Married,17,107863,1,Yes,8,8,8,5,White,High School ,4.0,3.0,2.0,3.0,2.0,0.0,5.0,5.0,Satisfied ,Neutral,Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.0
C395-8C36,0,Male,33,Human Resources,Some Travel,Divorced,3,53616,1,Yes,10,2,3,7,Mixed or multiple ethnic groups,No Formal Qualifications,4.0,2.0,5.0,2.0,3.0,0.0,3.0,3.0,Satisfied ,Dissatisfied,Very Satisfied,Dissatisfied,Meets Expectation,Meets Expectation,0.0
C395-8C36,0,Male,33,Human Resources,Some Travel,Divorced,3,53616,1,Yes,10,2,3,7,Mixed or multiple ethnic groups,No Formal Qualifications,5.0,5.0,3.0,3.0,1.0,3.0,5.0,4.0,Very Satisfied,Very Satisfied,Neutral,Neutral,Exceeds Expectation ,Above and Beyond,2.9999700002999967
C395-8C36,0,Male,33,Human Resources,Some Travel,Divorced,3,53616,1,Yes,10,2,3,7,Mixed or multiple ethnic groups,No Formal Qualifications,3.0,5.0,3.0,3.0,3.0,0.0,4.0,3.0,Neutral,Very Satisfied,Neutral,Neutral,Meets Expectation,Exceeds Expectation ,0.0
C395-8C36,0,Male,33,Human Resources,Some Travel,Divorced,3,53616,1,Yes,10,2,3,7,Mixed or multiple ethnic groups,No Formal Qualifications,5.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,Very Satisfied,Neutral,Satisfied ,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,1.9999800001999977
C395-8C36,0,Male,33,Human Resources,Some Travel,Divorced,3,53616,1,Yes,10,2,3,7,Mixed or multiple ethnic groups,No Formal Qualifications,4.0,4.0,4.0,5.0,3.0,1.0,5.0,4.0,Satisfied ,Satisfied ,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.3333322222259259
